timestamp,site_id,traffic_load,ambient_temp,battery_voltage,psu_temp,fan_speed,power_consumption,failure
2024-02-23 22:00:00,5,26.19,30.16,47.12,39.84,3400.5,7.54,0
2024-02-23 23:00:00,3,38.64,28.04,48.29,37.66,3163.1,8.3,0
2024-02-24 00:00:00,2,24.37,20.37,47.95,40.88,2908.7,8.2,0
2024-02-24 01:00:00,4,59.48,21.49,47.28,46.87,3187.4,10.29,0
2024-02-24 02:00:00,3,92.0,24.1,48.93,47.54,2999.0,14.76,0
2024-02-24 03:00:00,1,44.5,17.3,47.1,56.13,3140.6,8.32,0
2024-02-24 04:00:00,4,25.0,35.04,48.99,41.95,3004.9,7.43,0
2024-02-24 05:00:00,3,63.5,29.84,47.75,32.75,2961.6,10.75,0
2024-02-24 06:00:00,4,39.1,27.85,47.59,53.46,2910.3,8.58,0
2024-02-24 07:00:00,5,69.49,17.05,48.68,34.93,3626.0,12.85,0
2024-02-24 08:00:00,4,45.77,18.88,47.83,38.37,3109.8,9.4,0
2024-02-24 09:00:00,4,40.52,27.99,47.5,43.93,2994.7,8.5,0
2024-02-24 10:00:00,2,47.33,37.85,48.91,45.29,2973.7,9.98,0
2024-02-24 11:00:00,2,61.37,24.51,48.64,32.95,3217.0,10.96,0
2024-02-24 12:00:00,3,46.59,32.32,48.74,37.1,2965.5,9.73,0
2024-02-24 13:00:00,5,42.55,25.6,43.69,31.76,2866.2,8.8,0
2024-02-24 14:00:00,3,47.02,28.28,47.97,46.7,3087.6,9.27,0
2024-02-24 15:00:00,2,30.92,34.07,47.9,49.83,3053.9,7.7,0
2024-02-24 16:00:00,4,55.96,26.27,47.41,34.24,3028.5,10.99,0
2024-02-24 17:00:00,5,23.2,24.55,48.38,48.13,2868.1,7.21,0
2024-02-24 18:00:00,5,43.34,35.09,47.83,48.68,3008.5,8.81,0
2024-02-24 19:00:00,2,61.39,28.23,48.06,38.46,3028.9,11.22,0
2024-02-24 20:00:00,4,54.55,33.46,47.19,28.85,2987.4,10.49,0
2024-02-24 21:00:00,3,58.85,24.57,48.91,35.44,3173.0,11.17,0
2024-02-24 22:00:00,3,49.02,35.03,48.29,38.28,3543.3,9.66,0
2024-02-24 23:00:00,2,67.55,29.37,47.87,54.17,3401.4,11.72,0
2024-02-25 00:00:00,1,63.87,30.17,47.86,42.37,3516.1,11.6,0
2024-02-25 01:00:00,2,56.69,28.66,48.59,35.79,2999.8,10.16,0
2024-02-25 02:00:00,3,63.91,25.47,48.38,44.23,3462.8,11.83,0
2024-02-25 03:00:00,5,61.26,27.99,47.27,34.0,3168.0,11.13,0
2024-02-25 04:00:00,5,43.41,25.79,48.56,45.77,3284.1,8.79,0
2024-02-25 05:00:00,1,29.84,32.8,47.88,34.65,3151.2,7.43,0
2024-02-25 06:00:00,4,56.31,26.98,49.35,36.99,3044.0,10.58,0
2024-02-25 07:00:00,1,58.19,20.52,48.52,45.54,3260.3,10.54,0
2024-02-25 08:00:00,4,66.36,19.6,46.71,55.57,3229.7,12.01,0
2024-02-25 09:00:00,2,35.96,19.37,49.97,57.18,2718.3,8.45,0
2024-02-25 10:00:00,3,36.4,31.09,45.53,34.54,3048.0,8.79,0
2024-02-25 11:00:00,4,56.9,22.24,48.07,38.67,3288.3,10.27,0
2024-02-25 12:00:00,3,48.93,29.5,46.81,46.06,3153.3,9.88,0
2024-02-25 13:00:00,5,21.71,28.68,49.67,49.27,3137.3,7.83,0
2024-02-25 14:00:00,3,55.63,27.68,47.7,27.63,2961.0,10.49,0
2024-02-25 15:00:00,5,22.21,30.19,46.98,41.72,3095.7,6.94,0
2024-02-25 16:00:00,4,35.82,28.79,47.38,38.38,3052.4,8.15,0
2024-02-25 17:00:00,2,70.28,14.45,46.58,30.05,3099.9,12.02,0
2024-02-25 18:00:00,4,77.37,26.38,46.92,34.51,3018.9,13.44,0
2024-02-25 19:00:00,3,31.77,30.13,47.35,37.61,3246.5,7.49,0
2024-02-25 20:00:00,3,45.06,36.2,46.8,42.66,3159.2,9.48,1
2024-02-25 21:00:00,1,50.64,36.43,47.76,49.59,3150.2,9.21,0
2024-02-25 22:00:00,1,76.72,21.18,47.62,46.32,3563.6,12.47,0
2024-02-25 23:00:00,3,42.61,26.25,46.58,48.76,3180.0,9.39,0
2024-02-26 00:00:00,1,42.85,20.17,45.91,42.33,3325.8,8.49,1
2024-02-26 01:00:00,5,73.23,35.6,47.58,38.73,3201.0,12.1,0
2024-02-26 02:00:00,5,44.38,33.06,48.09,40.93,3018.1,9.58,0
2024-02-26 03:00:00,4,60.83,29.75,48.12,47.91,2909.8,11.15,0
2024-02-26 04:00:00,4,27.84,28.83,48.27,48.62,3104.0,7.95,0
2024-02-26 05:00:00,3,47.43,34.9,49.1,41.34,2562.2,9.26,0
2024-02-26 06:00:00,1,25.11,34.06,48.75,34.75,3104.7,7.66,0
2024-02-26 07:00:00,2,34.17,33.79,50.34,44.06,3131.4,8.12,0
2024-02-26 08:00:00,3,62.59,30.28,50.47,46.48,3081.7,11.62,0
2024-02-26 09:00:00,5,49.25,26.25,45.75,51.09,3080.0,8.77,0
2024-02-26 10:00:00,2,45.21,31.84,45.35,37.51,2840.2,9.38,0
2024-02-26 11:00:00,3,38.77,32.08,47.6,37.26,3354.7,8.93,0
2024-02-26 12:00:00,2,46.69,27.05,48.04,47.63,3025.9,10.34,0
2024-02-26 13:00:00,1,54.52,26.24,47.38,39.87,2914.6,10.5,0
2024-02-26 14:00:00,1,64.74,33.67,48.06,40.09,3238.4,11.57,0
2024-02-26 15:00:00,2,10.62,36.32,47.62,49.31,3043.4,6.25,0
2024-02-26 16:00:00,1,37.52,24.25,46.93,32.28,3003.4,9.38,1
2024-02-26 17:00:00,1,52.39,26.68,46.93,57.01,3012.0,10.05,0
2024-02-26 18:00:00,2,48.52,29.75,47.31,38.14,3095.9,9.15,0
2024-02-26 19:00:00,2,56.05,30.43,48.28,48.87,3381.3,9.81,0
2024-02-26 20:00:00,3,54.01,25.39,46.97,41.94,3201.9,10.73,1
2024-02-26 21:00:00,1,45.43,37.42,47.26,44.17,3084.0,9.65,0
2024-02-26 22:00:00,2,42.1,30.11,48.15,40.27,3254.7,9.08,0
2024-02-26 23:00:00,3,46.32,30.66,47.34,48.31,3098.1,9.34,0
2024-02-27 00:00:00,5,67.23,36.79,48.44,40.93,3214.8,11.81,0
2024-02-27 01:00:00,4,39.02,25.75,46.69,37.94,3108.3,9.01,0
2024-02-27 02:00:00,5,49.06,27.56,46.37,55.15,3216.1,10.15,0
2024-02-27 03:00:00,2,52.75,21.73,47.78,42.84,3016.7,9.72,0
2024-02-27 04:00:00,3,73.41,27.14,47.67,38.94,2918.9,11.46,0
2024-02-27 05:00:00,3,45.5,20.56,46.68,31.84,3272.4,9.09,0
2024-02-27 06:00:00,5,64.38,31.74,48.7,56.28,3429.7,10.76,0
2024-02-27 07:00:00,5,68.48,30.1,49.24,39.56,2918.6,11.15,0
2024-02-27 08:00:00,5,49.04,26.61,46.88,56.89,3133.9,10.69,0
2024-02-27 09:00:00,4,46.84,27.5,49.02,45.13,3003.9,8.55,0
2024-02-27 10:00:00,3,45.06,31.81,45.17,43.25,3266.8,9.74,0
2024-02-27 11:00:00,3,46.16,22.32,48.61,43.5,3141.7,10.07,0
2024-02-27 12:00:00,5,62.81,29.02,46.51,58.65,3791.1,11.78,0
2024-02-27 13:00:00,2,53.47,31.5,48.44,27.33,3046.6,10.49,0
2024-02-27 14:00:00,2,53.53,19.09,46.5,44.18,3414.5,11.01,0
2024-02-27 15:00:00,5,33.12,31.42,47.6,39.8,3393.2,9.2,0
2024-02-27 16:00:00,2,35.49,19.63,46.84,40.28,3177.7,8.4,0
2024-02-27 17:00:00,2,82.15,27.41,46.96,45.15,3171.7,13.44,0
2024-02-27 18:00:00,3,47.33,22.18,49.36,40.5,3113.6,10.37,0
2024-02-27 19:00:00,2,38.38,35.16,47.51,43.24,3078.8,8.41,1
2024-02-27 20:00:00,5,71.47,22.21,49.4,43.41,3369.6,12.02,0
2024-02-27 21:00:00,5,54.23,19.75,47.07,33.52,2933.9,10.11,0
2024-02-27 22:00:00,2,58.67,28.67,48.91,45.6,3085.1,11.1,0
2024-02-27 23:00:00,3,47.93,25.93,45.9,47.41,3039.4,8.84,0
2024-02-28 00:00:00,5,45.22,20.48,47.26,38.47,2745.2,10.24,0
2024-02-28 01:00:00,4,47.46,30.63,46.99,55.45,3266.7,10.01,1
2024-02-28 02:00:00,2,29.26,18.04,49.25,50.81,3271.1,8.22,0
2024-02-28 03:00:00,3,48.68,22.82,47.7,48.34,2970.5,8.69,0
2024-02-28 04:00:00,4,54.44,25.12,45.37,48.54,3314.9,9.92,1
2024-02-28 05:00:00,4,77.76,32.01,45.91,44.1,2838.8,13.52,0
2024-02-28 06:00:00,1,51.29,34.48,46.47,50.55,3107.4,10.04,0
2024-02-28 07:00:00,2,14.99,33.51,48.78,51.74,3004.7,5.64,0
2024-02-28 08:00:00,5,48.59,27.23,48.32,48.09,3114.7,9.97,0
2024-02-28 09:00:00,2,91.09,15.86,46.79,40.56,3198.7,14.45,0
2024-02-28 10:00:00,2,63.0,29.95,46.82,42.87,3110.6,11.57,1
2024-02-28 11:00:00,2,37.84,35.35,48.34,45.91,2998.1,8.71,1
2024-02-28 12:00:00,1,58.87,34.17,46.28,48.81,3096.0,11.45,0
2024-02-28 13:00:00,1,38.87,30.31,48.07,41.4,3350.4,8.54,0
2024-02-28 14:00:00,2,29.69,22.05,48.08,37.52,2943.6,8.24,0
2024-02-28 15:00:00,5,44.77,25.37,47.28,53.33,3540.6,9.54,0
2024-02-28 16:00:00,1,51.37,37.67,47.88,35.06,2975.7,10.07,0
2024-02-28 17:00:00,2,21.92,20.92,47.88,34.51,3091.8,7.0,0
2024-02-28 18:00:00,1,32.76,22.26,48.17,32.35,3179.8,8.1,0
2024-02-28 19:00:00,3,50.16,32.71,46.16,35.9,3042.0,10.03,0
2024-02-28 20:00:00,2,43.88,25.84,48.18,50.93,3364.2,9.24,0
2024-02-28 21:00:00,4,55.92,22.09,48.47,51.76,3220.9,10.96,0
2024-02-28 22:00:00,3,31.78,35.64,48.0,41.07,3022.6,7.91,0
2024-02-28 23:00:00,4,60.71,30.31,47.99,46.51,3395.7,11.86,0
2024-02-29 00:00:00,4,32.24,26.09,47.57,41.54,2861.4,7.93,0
2024-02-29 01:00:00,3,74.64,22.27,48.14,35.39,3036.2,12.92,0
2024-02-29 02:00:00,5,24.26,38.24,47.82,56.74,3161.0,7.91,1
2024-02-29 03:00:00,3,33.61,27.88,46.52,51.3,3227.5,8.44,0
2024-02-29 04:00:00,5,56.26,34.99,48.26,45.29,3177.0,10.66,0
2024-02-29 05:00:00,5,74.96,32.47,45.62,37.76,3124.5,12.13,0
2024-02-29 06:00:00,3,54.73,25.4,47.74,41.16,3059.2,10.21,0
2024-02-29 07:00:00,4,58.44,25.44,47.03,38.08,3343.2,10.95,0
2024-02-29 08:00:00,2,50.26,35.23,47.05,43.2,3148.6,10.0,0
2024-02-29 09:00:00,5,34.6,35.31,47.83,43.9,2894.8,9.05,0
2024-02-29 10:00:00,4,42.65,18.62,46.86,39.74,2899.3,9.04,0
2024-02-29 11:00:00,5,31.82,30.75,48.19,31.41,3366.3,7.99,0
2024-02-29 12:00:00,2,30.82,27.39,47.75,56.47,2917.9,7.25,0
2024-02-29 13:00:00,4,56.03,22.83,46.82,44.46,3166.6,10.92,0
2024-02-29 14:00:00,3,33.15,29.31,49.01,44.85,3336.5,8.59,0
2024-02-29 15:00:00,1,54.79,21.25,47.66,39.78,3218.0,10.97,0
2024-02-29 16:00:00,1,30.47,25.67,48.33,30.59,2909.4,8.56,0
2024-02-29 17:00:00,3,54.45,24.01,48.87,42.14,2905.8,10.84,0
2024-02-29 18:00:00,2,42.67,25.5,48.97,39.87,3459.3,9.68,0
2024-02-29 19:00:00,1,71.1,27.64,47.87,48.52,2934.0,12.41,0
2024-02-29 20:00:00,3,54.86,22.92,47.15,49.09,2999.1,10.87,0
2024-02-29 21:00:00,4,68.54,35.87,45.88,48.78,3211.6,10.93,0
2024-02-29 22:00:00,2,38.67,30.47,47.82,48.85,3033.6,8.32,0
2024-02-29 23:00:00,5,50.84,36.97,48.59,55.17,3216.4,9.45,0
2024-03-01 00:00:00,4,35.28,27.2,48.0,44.49,2777.0,9.16,0
2024-03-01 01:00:00,3,43.8,25.26,44.12,49.88,3045.5,8.99,1
2024-03-01 02:00:00,5,46.07,36.79,48.41,45.76,3227.7,9.3,0
2024-03-01 03:00:00,3,39.11,25.11,48.54,28.66,3214.4,8.91,0
2024-03-01 04:00:00,1,31.77,27.11,47.38,40.51,2949.0,7.55,0
2024-03-01 05:00:00,1,28.8,31.6,48.7,35.37,2853.3,8.07,0
2024-03-01 06:00:00,5,14.9,21.81,48.48,42.37,3072.6,5.43,0
2024-03-01 07:00:00,5,34.15,31.56,46.97,36.17,2805.8,7.83,0
2024-03-01 08:00:00,4,59.41,30.92,48.68,47.21,3375.7,11.04,0
2024-03-01 09:00:00,1,26.02,34.35,46.47,48.17,3083.5,6.98,0
2024-03-01 10:00:00,2,29.48,32.45,47.65,49.9,2919.6,8.6,0
2024-03-01 11:00:00,1,76.86,34.5,47.07,55.18,2942.8,12.71,0
2024-03-01 12:00:00,1,40.45,27.45,46.77,30.29,2954.3,9.61,0
2024-03-01 13:00:00,2,54.82,23.69,47.76,34.35,2797.2,10.66,0
2024-03-01 14:00:00,3,59.63,38.55,48.71,63.48,3218.2,10.96,0
2024-03-01 15:00:00,1,59.94,20.37,48.65,50.06,2959.3,10.5,0
2024-03-01 16:00:00,5,27.17,20.87,48.45,42.93,3134.3,8.18,0
2024-03-01 17:00:00,3,46.53,30.83,45.84,42.55,3200.6,9.87,0
2024-03-01 18:00:00,2,25.73,36.12,46.41,40.89,3244.7,8.61,0
2024-03-01 19:00:00,3,86.69,28.95,47.3,30.8,3223.8,14.08,0
2024-03-01 20:00:00,4,26.08,33.0,47.7,35.9,3277.2,7.41,0
2024-03-01 21:00:00,2,34.28,18.02,47.16,40.93,3345.8,8.57,0
2024-03-01 22:00:00,1,34.39,25.5,49.56,36.71,3120.4,8.65,0
2024-03-01 23:00:00,1,27.55,18.63,47.83,37.28,3118.8,8.34,0
2024-03-02 00:00:00,5,70.29,31.9,47.84,61.43,3029.1,12.69,1
2024-03-02 01:00:00,1,86.34,20.26,48.12,42.56,2975.1,13.55,0
2024-03-02 02:00:00,4,42.86,21.61,47.63,44.09,3342.1,8.68,0
2024-03-02 03:00:00,2,30.19,30.57,50.29,43.21,3181.5,7.09,0
2024-03-02 04:00:00,4,16.45,33.31,46.9,44.95,3170.3,6.07,0
2024-03-02 05:00:00,1,46.34,27.21,46.93,38.98,2974.5,9.34,0
2024-03-02 06:00:00,5,45.25,30.85,46.6,50.99,3415.3,10.28,0
2024-03-02 07:00:00,4,40.23,30.69,49.16,45.12,3034.7,9.78,0
2024-03-02 08:00:00,3,53.32,26.92,48.27,33.66,2946.3,10.81,0
2024-03-02 09:00:00,2,55.93,22.53,46.9,42.04,2997.1,11.21,0
2024-03-02 10:00:00,5,54.85,30.82,46.59,41.54,3423.9,10.13,0
2024-03-02 11:00:00,2,45.26,31.07,48.93,40.74,2868.3,8.77,0
2024-03-02 12:00:00,3,33.48,32.47,48.03,45.24,2916.7,7.84,0
2024-03-02 13:00:00,2,59.99,29.56,48.81,47.44,3699.7,9.98,0
2024-03-02 14:00:00,2,50.19,22.16,47.44,46.13,3288.6,9.46,0
2024-03-02 15:00:00,3,63.33,31.45,47.88,45.54,2980.0,11.08,0
2024-03-02 16:00:00,1,61.85,27.99,47.68,43.69,2907.4,11.27,0
2024-03-02 17:00:00,1,28.67,25.59,47.09,26.38,2722.8,7.94,0
2024-03-02 18:00:00,2,28.49,26.53,47.57,46.87,3076.4,7.5,0
2024-03-02 19:00:00,1,38.67,24.55,46.43,45.35,3222.9,9.15,0
2024-03-02 20:00:00,3,34.16,32.44,48.15,34.81,3372.1,8.08,0
2024-03-02 21:00:00,5,61.33,20.91,48.15,45.03,2743.9,11.14,0
2024-03-02 22:00:00,1,55.27,23.03,48.44,47.3,2845.5,9.97,0
2024-03-02 23:00:00,1,66.49,26.36,48.0,51.52,3109.1,12.19,0
2024-03-03 00:00:00,1,55.95,36.07,47.31,46.37,3669.4,10.61,0
2024-03-03 01:00:00,3,53.13,33.27,49.02,44.91,3283.4,10.65,0
2024-03-03 02:00:00,2,68.0,19.8,48.21,50.03,3210.6,11.19,0
2024-03-03 03:00:00,3,57.05,34.76,48.82,40.71,2869.1,10.79,0
2024-03-03 04:00:00,1,51.02,34.75,48.94,45.44,2678.0,10.39,0
2024-03-03 05:00:00,2,72.21,22.13,47.15,39.26,3152.2,11.2,0
2024-03-03 06:00:00,3,51.73,15.39,47.87,50.36,3083.6,10.76,0
2024-03-03 07:00:00,3,45.43,27.64,48.32,31.0,3037.3,8.92,0
2024-03-03 08:00:00,3,37.43,33.61,46.48,47.59,2998.8,8.85,0
2024-03-03 09:00:00,4,60.55,35.96,46.27,43.15,2971.4,11.95,0
2024-03-03 10:00:00,3,68.56,23.65,46.02,50.19,2941.6,12.33,1
2024-03-03 11:00:00,5,49.24,36.76,47.4,37.0,3376.4,9.18,0
2024-03-03 12:00:00,3,69.62,16.86,46.97,44.11,2961.9,11.87,0
2024-03-03 13:00:00,2,20.45,26.16,46.36,41.45,2985.7,7.66,0
2024-03-03 14:00:00,2,49.17,25.91,47.66,45.5,3090.5,9.51,0
2024-03-03 15:00:00,2,49.4,33.76,47.41,35.14,3240.1,9.76,0
2024-03-03 16:00:00,3,39.1,34.49,48.79,46.41,2907.8,8.72,0
2024-03-03 17:00:00,2,85.76,32.77,49.16,31.37,3367.1,13.86,0
2024-03-03 18:00:00,5,49.01,21.25,47.97,37.78,2982.1,9.13,0
2024-03-03 19:00:00,3,43.88,32.31,46.86,31.26,3055.4,9.7,0
2024-03-03 20:00:00,5,50.39,30.55,48.14,48.32,3429.4,9.73,0
2024-03-03 21:00:00,4,19.96,19.64,47.81,43.8,2846.1,6.99,0
2024-03-03 22:00:00,2,38.6,17.66,47.37,45.12,3221.4,8.75,0
2024-03-03 23:00:00,2,64.75,33.19,46.49,53.55,3330.4,11.77,1
2024-03-04 00:00:00,4,40.57,27.1,47.13,39.82,3143.1,9.05,0
2024-03-04 01:00:00,2,37.57,21.57,47.45,46.15,3051.6,9.48,0
2024-03-04 02:00:00,2,69.64,26.96,48.11,43.94,3564.4,12.46,0
2024-03-04 03:00:00,5,70.1,29.82,47.81,42.9,3137.4,11.61,0
2024-03-04 04:00:00,3,57.75,27.59,49.25,52.03,3156.3,11.46,0
2024-03-04 05:00:00,1,43.17,20.24,48.24,56.73,3019.0,9.48,0
2024-03-04 06:00:00,3,46.41,37.43,47.96,39.3,3123.0,9.73,0
2024-03-04 07:00:00,3,37.94,33.02,47.31,47.73,3268.7,9.22,0
2024-03-04 08:00:00,5,35.08,26.32,46.61,43.99,3015.1,7.99,0
2024-03-04 09:00:00,4,34.33,26.52,47.09,44.03,2647.0,7.74,0
2024-03-04 10:00:00,1,40.73,29.8,46.89,43.77,3184.2,9.09,0
2024-03-04 11:00:00,1,34.48,22.35,45.09,39.39,2853.3,8.14,0
2024-03-04 12:00:00,4,26.54,29.61,46.73,16.23,3201.5,8.69,0
2024-03-04 13:00:00,1,53.29,21.35,49.07,53.41,3106.3,9.95,0
2024-03-04 14:00:00,2,53.52,27.65,47.83,37.81,3295.7,10.37,0
2024-03-04 15:00:00,1,75.51,22.16,46.87,42.08,2961.4,12.65,0
2024-03-04 16:00:00,1,39.97,22.41,48.0,40.46,2972.9,9.61,0
2024-03-04 17:00:00,5,54.44,36.23,45.5,37.24,3040.9,9.95,0
2024-03-04 18:00:00,1,54.69,28.3,47.74,44.42,2812.9,9.66,0
2024-03-04 19:00:00,1,46.19,29.04,48.82,42.0,3314.7,10.32,0
2024-03-04 20:00:00,5,61.17,17.94,47.27,38.04,2797.2,11.16,0
2024-03-04 21:00:00,1,61.63,25.01,45.61,44.13,3342.7,11.57,0
2024-03-04 22:00:00,5,54.91,30.31,47.04,42.51,3194.7,10.92,0
2024-03-04 23:00:00,1,46.17,28.97,48.82,48.8,3052.6,10.13,0
2024-03-05 00:00:00,1,44.64,17.23,47.81,32.85,3158.3,9.27,0
2024-03-05 01:00:00,1,29.48,29.04,46.29,35.84,3122.5,7.62,0
2024-03-05 02:00:00,4,37.91,29.83,49.99,46.97,2995.7,7.79,0
2024-03-05 03:00:00,4,40.67,34.42,46.34,37.56,3141.0,8.57,0
2024-03-05 04:00:00,3,33.14,24.72,47.43,35.33,3212.5,8.35,0
2024-03-05 05:00:00,2,56.6,16.79,46.4,38.7,2924.3,10.31,0
2024-03-05 06:00:00,1,67.95,23.02,46.28,42.69,3205.1,11.22,0
2024-03-05 07:00:00,3,36.38,22.51,47.18,41.14,2547.5,8.66,0
2024-03-05 08:00:00,2,54.25,31.68,48.09,41.24,2722.6,11.1,0
2024-03-05 09:00:00,3,34.49,14.42,48.95,34.52,3181.9,8.42,0
2024-03-05 10:00:00,4,45.43,25.76,47.16,47.68,3007.3,8.98,0
2024-03-05 11:00:00,5,39.65,35.13,46.59,51.27,2908.6,9.6,1
2024-03-05 12:00:00,3,59.03,28.04,47.89,29.58,3107.5,10.52,0
2024-03-05 13:00:00,1,39.82,32.48,48.11,31.12,3000.4,9.72,0
2024-03-05 14:00:00,2,65.17,19.79,47.59,50.28,2932.6,11.39,1
2024-03-05 15:00:00,5,46.31,19.99,47.81,53.3,2764.8,9.68,1
2024-03-05 16:00:00,3,40.26,35.19,47.48,27.11,2686.9,9.81,0
2024-03-05 17:00:00,4,31.2,28.51,47.79,47.27,3210.2,7.44,0
2024-03-05 18:00:00,3,53.8,28.52,47.28,54.16,3023.1,9.85,0
2024-03-05 19:00:00,1,63.43,22.41,48.44,37.13,3320.8,11.18,0
2024-03-05 20:00:00,5,54.1,28.5,49.69,53.76,3021.7,10.34,0
2024-03-05 21:00:00,4,83.58,22.27,47.34,42.93,3238.2,14.68,0
2024-03-05 22:00:00,5,71.45,33.93,47.28,45.77,3117.8,11.7,0
2024-03-05 23:00:00,5,45.39,41.64,47.8,37.23,3099.7,8.89,0
2024-03-06 00:00:00,2,45.23,30.42,46.89,49.27,3109.1,9.06,0
2024-03-06 01:00:00,2,57.05,24.83,48.19,48.69,3024.9,10.82,0
2024-03-06 02:00:00,2,37.43,15.33,48.07,53.94,2828.9,8.99,0
2024-03-06 03:00:00,5,67.49,19.58,46.9,53.46,3288.2,11.4,1
2024-03-06 04:00:00,3,55.42,35.77,48.35,42.71,3429.6,10.55,0
2024-03-06 05:00:00,3,53.85,22.85,47.48,64.45,3439.5,11.36,0
2024-03-06 06:00:00,5,60.3,26.15,46.43,52.47,3010.0,11.05,0
2024-03-06 07:00:00,4,75.84,31.28,47.59,47.58,3005.1,12.74,0
2024-03-06 08:00:00,5,52.56,35.41,47.71,35.65,2994.3,11.2,1
2024-03-06 09:00:00,5,48.3,27.0,48.48,31.7,3061.4,9.48,0
2024-03-06 10:00:00,1,72.63,25.98,48.11,33.52,3134.8,11.88,0
2024-03-06 11:00:00,2,64.51,28.36,47.25,36.69,2929.4,11.22,0
2024-03-06 12:00:00,4,45.19,24.86,47.08,51.9,2794.4,9.25,0
2024-03-06 13:00:00,5,50.08,25.13,47.5,45.91,3110.1,9.1,0
2024-03-06 14:00:00,1,52.93,30.06,47.83,38.35,2399.8,10.36,0
2024-03-06 15:00:00,2,55.43,28.93,47.93,41.82,3090.7,10.65,0
2024-03-06 16:00:00,3,29.65,38.66,48.0,39.68,2870.4,7.87,1
2024-03-06 17:00:00,4,26.86,30.19,47.64,46.94,3209.8,7.81,0
2024-03-06 18:00:00,1,36.69,33.76,48.63,35.68,3282.9,8.8,0
2024-03-06 19:00:00,4,35.53,22.64,46.97,44.22,3285.3,7.89,0
2024-03-06 20:00:00,2,40.34,30.63,50.08,44.12,3011.4,9.18,0
2024-03-06 21:00:00,2,59.52,24.39,48.17,37.03,2892.0,11.23,0
2024-03-06 22:00:00,3,47.47,29.98,46.4,53.49,2932.0,8.95,0
2024-03-06 23:00:00,3,52.95,31.44,47.66,40.58,3163.4,11.03,0
2024-03-07 00:00:00,4,31.64,28.25,48.46,34.63,2734.1,7.55,0
2024-03-07 01:00:00,2,43.08,40.04,47.22,48.12,3364.9,8.74,0
2024-03-07 02:00:00,5,58.81,35.14,45.92,43.32,3051.5,10.98,0
2024-03-07 03:00:00,1,58.92,33.89,46.37,45.81,3217.9,11.16,0
2024-03-07 04:00:00,5,39.13,31.82,48.15,33.66,2722.0,9.3,0
2024-03-07 05:00:00,1,52.42,36.82,45.72,48.31,2919.7,10.52,1
2024-03-07 06:00:00,4,82.98,20.82,45.72,59.36,2784.8,13.04,1
2024-03-07 07:00:00,2,49.74,34.85,48.04,33.65,3303.7,10.03,0
2024-03-07 08:00:00,2,39.6,23.04,47.38,44.46,3047.2,8.8,0
2024-03-07 09:00:00,1,47.39,25.18,46.83,36.87,3209.0,9.83,0
2024-03-07 10:00:00,4,51.38,30.81,46.99,61.4,3115.4,10.17,0
2024-03-07 11:00:00,1,47.73,34.17,46.05,51.06,3189.2,9.52,0
2024-03-07 12:00:00,4,49.53,22.23,47.99,44.45,3031.6,9.78,0
2024-03-07 13:00:00,4,28.35,25.44,46.91,32.82,3016.0,6.91,0
2024-03-07 14:00:00,5,35.56,28.49,47.11,34.88,3052.8,8.97,0
2024-03-07 15:00:00,4,47.76,27.07,47.87,47.61,3176.6,9.92,0
2024-03-07 16:00:00,2,47.52,32.27,47.27,32.84,3181.5,8.6,0
2024-03-07 17:00:00,4,41.51,45.18,46.88,32.76,3645.3,9.55,0
2024-03-07 18:00:00,5,47.34,30.1,45.54,42.43,3431.0,9.71,0
2024-03-07 19:00:00,2,50.92,24.32,47.86,43.48,2746.1,9.62,0
2024-03-07 20:00:00,1,63.34,21.52,47.45,45.83,3098.1,10.82,0
2024-03-07 21:00:00,5,48.51,26.37,47.0,39.35,3015.8,9.51,1
2024-03-07 22:00:00,1,55.99,23.3,46.4,49.24,3368.0,10.13,0
2024-03-07 23:00:00,3,41.88,30.34,47.59,36.06,3020.6,8.79,0
2024-03-08 00:00:00,2,58.58,30.26,47.89,47.32,3210.0,11.71,0
2024-03-08 01:00:00,1,55.64,25.68,47.54,44.28,2643.9,10.75,0
2024-03-08 02:00:00,4,62.99,37.92,49.01,47.35,2823.3,12.32,0
2024-03-08 03:00:00,1,60.7,24.32,48.1,51.31,3539.9,11.18,0
2024-03-08 04:00:00,4,58.83,27.4,47.3,39.75,3127.7,11.17,0
2024-03-08 05:00:00,4,48.52,31.2,48.25,37.8,2897.4,9.41,0
2024-03-08 06:00:00,1,53.67,32.46,47.51,30.86,3155.9,10.28,0
2024-03-08 07:00:00,1,65.95,34.39,47.39,29.16,2921.3,11.55,0
2024-03-08 08:00:00,4,40.22,30.14,48.89,40.78,3023.8,9.33,0
2024-03-08 09:00:00,3,40.57,33.25,46.7,41.28,2790.6,9.03,0
2024-03-08 10:00:00,1,52.72,24.67,47.5,35.03,2947.7,10.45,0
2024-03-08 11:00:00,5,56.23,32.59,48.63,36.71,3029.2,10.78,0
2024-03-08 12:00:00,2,37.64,32.52,47.93,52.55,3299.4,8.61,0
2024-03-08 13:00:00,1,48.88,35.56,47.14,48.57,3190.6,9.69,0
2024-03-08 14:00:00,5,48.59,19.66,45.81,33.6,3224.9,9.52,0
2024-03-08 15:00:00,1,16.77,23.46,45.56,37.74,3028.4,7.22,1
2024-03-08 16:00:00,3,46.71,32.12,49.61,45.18,3258.0,9.52,0
2024-03-08 17:00:00,5,47.64,14.74,47.83,38.0,2920.6,9.93,0
